scenario,mu,nu,H,avg_vault_balance,vault_balance_std,avg_deficit,deficit_std,time_underfunded_pct,time_overfunded_pct,max_deficit,max_surplus,avg_fee,fee_std,fee_cv,fee_95th_percentile,fee_99th_percentile,fee_volatility,l1_tracking_error,response_lag,overpayment_ratio,vault_utilization,insolvency_probability,insolvency_duration,fee_shock_frequency,var_95_deficit,deficit_correction_efficiency,l1_sensitivity,demand_elasticity_realized
May_2022_UST_Crash,0.2,0.2,288,1008.1615910685879,0.6718390142278984,-8.161591068587802,0.6718390142278984,0.0,100.0,-1.8688669723946987,8.47195163897834,0.00040790552279908724,0.0021194979094931407,5.196051024141425,0.0006627240297649086,0.012262621805679224,0.00013455423847698038,0.10525637381932007,0,18.677817257009515,1.008161591068588,0.0,0,0.0,-8.059562043238197,1.0,0.1088309838243381,6.870919084030263e-07
May_2023_PEPE_Crisis,0.2,0.2,288,1007.6604239564642,0.6537451505451692,-7.660423956464204,0.6537451505451692,0.0,100.0,-1.6155477693645253,7.979704536058421,0.000426117999860977,0.0021611900559166965,5.071811227457641,0.00090595665762296,0.012484940959679001,0.00014187274650926857,0.08776521977314788,0,16.94586524910613,1.0076604239564642,0.0,0,0.0,-7.559529380284198,1.0,0.11830771817040057,5.2470633644081924e-05
Recent_Low_Fees,0.2,0.2,288,1008.2330375342763,0.6673764110281201,-8.233037534276212,0.6673764110281201,0.0,100.0,-1.9649932825869882,8.346949931973427,0.00041026107902753623,0.0021181949462762343,5.163041425467668,0.0007219633972389205,0.01224588219719426,0.00013557241123273383,0.09472304641016549,0,14690.2600495717,1.0082330375342763,0.0,0,0.0,-8.270300383700738,1.0,0.1131451958290693,2.0999498795707374e-05
July_2022_Spike,0.2,0.2,576,1010.5790975091486,1.0461480343867755,-10.579097509148529,1.0461480343867757,0.0,100.0,-1.6458360860583525,10.816841036957953,0.0005256076906660303,0.0023582151621393786,4.48664508533187,0.002842239253023978,0.013424449026569365,0.00018042502019445088,0.047272042230119604,0,126.39943149556333,1.0105790975091486,0.0,0,0.0,-10.271651923017053,1.0,0.14686270666771886,1.4768056855120014e-05
May_2022_UST_Crash,0.2,0.2,576,1010.1270626072862,1.0083585431673516,-10.127062607286236,1.0083585431673516,0.0,100.0,-1.9344344455745386,10.518372776960746,0.0005403132565073513,0.0023732903691377947,4.39243409365712,0.0030134674073125003,0.013477020197000289,0.00018423488928642745,0.05029802949107476,0,23.20599386300045,1.0101270626072862,0.0,0,0.0,-9.808506582319573,1.0,0.14572585660140147,7.639220810749198e-07
May_2023_PEPE_Crisis,0.2,0.2,576,1010.1223040940072,0.9517931902565216,-10.122304094006973,0.9517931902565215,0.0,100.0,-1.7722054317184757,10.510112839436715,0.0005290265121482598,0.0023567129992351672,4.454810761118712,0.0029300836590515035,0.01332364088333061,0.00018154643142803396,0.04526788922959457,0,22.304177591695808,1.0101223040940073,0.0,0,0.0,-10.039744165040279,1.0,0.14789433011002376,1.2300255389701433e-05
Recent_Low_Fees,0.2,0.2,576,1010.299911496574,1.021808534179765,-10.299911496574069,1.021808534179765,0.0,100.0,-1.981504303047359,10.505199750057727,0.0005329797882771678,0.002368651647323125,4.444167864188023,0.0029813046158912054,0.013416290580377039,0.0001834308055795103,0.04457037923571594,0,18488.586208219305,1.010299911496574,0.0,0,0.0,-9.887755901187193,1.0,0.1487383970552667,7.465801730389123e-06
July_2022_Spike,0.2,0.3,6,1003.7374566590448,0.15388268315925716,-3.7374566590448435,0.15388268315925716,0.0,100.0,-1.868608972315542,3.7933265291571843,0.00018001499483299069,0.0014586780797106735,8.103092084434218,1.845765988280561e-05,0.00454515479933167,4.857793642360064e-05,0.3130533250190647,0,44.358882071127034,1.003737456659045,0.0,0,0.0,-3.718300689086857,1.0,0.03405257085543705,4.4404176286112426e-06
May_2022_UST_Crash,0.2,0.3,6,1003.0615489208853,0.17565196155947085,-3.061548920885461,0.17565196155947088,0.0,100.0,-1.6394618454369265,3.282531993912812,0.00018003002932031676,0.0014587999116954125,8.103092118592373,1.8459201505776296e-05,0.00454553442031767,4.85819937781539e-05,0.3188255699336554,0,7.258192115295708,1.0030615489208854,0.0,0,0.0,-2.860428758907119,1.0,0.03305175022957305,3.5981315839841517e-06
May_2023_PEPE_Crisis,0.2,0.3,6,1003.52568244005,0.18002257757288215,-3.5256824400499713,0.18002257757288215,0.0,100.0,-1.9610250514782592,3.758495008412069,0.00018003547671585897,0.0014588440546712375,8.103092130967378,1.8459760076874613e-05,0.004545671967120699,4.858346389109631e-05,0.31297989069768983,0,7.9998770277631035,1.00352568244005,0.0,0,0.0,-3.325601754087404,1.0,0.03411280690656056,3.771194759127441e-05
Recent_Low_Fees,0.2,0.3,6,1003.451323917622,0.1489609777125487,-3.4513239176219166,0.14896097771254874,0.0,100.0,-1.6292217340828756,3.4698601155778306,0.00018000889416929734,0.0014586286429756604,8.10309207057196,1.845703432617158e-05,0.00454500075749996,4.857629006767076e-05,0.3130369000766847,0,6107.041789458667,1.003451323917622,0.0,0,0.0,-3.4680453989532225,1.0,0.03404636607338278,3.8898917244345675e-07
July_2022_Spike,0.2,0.3,12,1003.83579233556,0.15389350683967676,-3.835792335559912,0.15389350683967676,0.0,100.0,-1.9259434566231448,3.8915474735943008,0.00018001499483299069,0.0014586780797106735,8.103092084434218,1.845765988280561e-05,0.00454515479933167,4.857793642360064e-05,0.3130533250190647,0,45.50455335293189,1.0038357923355599,0.0,0,0.0,-3.816445690593821,1.0,0.03405257085543705,4.889906206380654e-06
May_2022_UST_Crash,0.2,0.3,12,1003.4967834812234,0.18937530553496282,-3.4967834812235,0.18937530553496282,0.0,100.0,-1.7784198052348756,3.719533612854093,0.00018003002932031676,0.0014587999116954125,8.103092118592373,1.8459201505776296e-05,0.00454553442031767,4.85819937781539e-05,0.3188255699336554,0,8.21797484785024,1.0034967834812234,0.0,0,0.0,-3.29744518008888,1.0,0.03305175022957305,6.531589529449191e-06
May_2023_PEPE_Crisis,0.2,0.3,12,1003.4679197018664,0.18182351197886648,-3.467919701866431,0.18182351197886648,0.0,100.0,-1.838418724078224,3.7008840089951036,0.00018003547671585897,0.0014588440546712375,8.103092130967378,1.8459760076874613e-05,0.004545671967120699,4.858346389109631e-05,0.31297989069768983,0,7.878041587537406,1.0034679197018663,0.0,0,0.0,-3.267931651276933,1.0,0.03411280690656056,6.956979722134903e-06
Recent_Low_Fees,0.2,0.3,12,1003.635083442541,0.14005693972329603,-3.635083442541045,0.140056939723296,0.0,100.0,-1.9173539757742901,3.6525585465738004,0.00018000889416929734,0.0014586286429756604,8.10309207057196,1.845703432617158e-05,0.00454500075749996,4.857629006767076e-05,0.3130369000766847,0,6428.566047075707,1.003635083442541,0.0,0,0.0,-3.650819761673199,1.0,0.03404636607338278,8.796614429592267e-08
July_2022_Spike,0.2,0.3,18,1003.5388331460309,0.1390473826904623,-3.538833146031033,0.13904738269046232,0.0,100.0,-1.8340137325182013,3.5927864500088162,0.00018001499483299069,0.0014586780797106735,8.103092084434218,1.845765988280561e-05,0.00454515479933167,4.857793642360064e-05,0.3130533250190647,0,42.017878098789275,1.0035388331460309,0.0,0,0.0,-3.5177552261305323,1.0,0.03405257085543705,4.7894000661065325e-05
May_2022_UST_Crash,0.2,0.3,18,1003.4425714495757,0.18651158682183255,-3.4425714495756505,0.18651158682183255,0.0,100.0,-1.7655074700669502,3.6651424876142755,0.00018003002932031676,0.0014587999116954125,8.103092118592373,1.8459201505776296e-05,0.00454553442031767,4.85819937781539e-05,0.3188255699336554,0,8.098144675695437,1.0034425714495756,0.0,0,0.0,-3.2428833187647568,1.0,0.03305175022957305,1.0478568864053182e-06
May_2023_PEPE_Crisis,0.2,0.3,18,1003.17233067141,0.1819610227085681,-3.1723306714100636,0.18196102270856807,0.0,100.0,-1.549377340092974,3.4054087908584734,0.00018003547671585897,0.0014588440546712375,8.103092130967378,1.8459760076874613e-05,0.004545671967120699,4.858346389109631e-05,0.31297989069768983,0,7.253633830753161,1.00317233067141,0.0,0,0.0,-2.9723710446043867,1.0,0.03411280690656056,9.97396836698274e-07
Recent_Low_Fees,0.2,0.3,18,1003.5128435882324,0.14978865514830378,-3.512843588232392,0.14978865514830378,0.0,100.0,-1.710290984047674,3.531751676867998,0.00018000889416929734,0.0014586286429756604,8.10309207057196,1.845703432617158e-05,0.00454500075749996,4.857629006767076e-05,0.3130369000766847,0,6215.962431442207,1.0035128435882323,0.0,0,0.0,-3.5299364604682295,1.0,0.03404636607338278,2.0610094198283347e-05
July_2022_Spike,0.2,0.3,36,1003.4498058288737,0.15198387149318698,-3.449805828873656,0.15198387149318698,0.0,100.0,-1.5755501476947984,3.5051250544003096,0.00018001499483299069,0.0014586780797106735,8.103092084434218,1.845765988280561e-05,0.00454515479933167,4.857793642360064e-05,0.3130533250190647,0,40.99588869552096,1.0034498058288737,0.0,0,0.0,-3.430205148927263,1.0,0.03405257085543705,3.7178508912826466e-07
May_2022_UST_Crash,0.2,0.3,36,1002.8269171077454,0.18220952679059077,-2.826917107745465,0.18220952679059077,0.0,100.0,-1.2662912497166872,3.049091293611923,0.00018003002932031676,0.0014587999116954125,8.103092118592373,1.8459201505776296e-05,0.00454553442031767,4.85819937781539e-05,0.3188255699336554,0,6.745314072112092,1.0028269171077455,0.0,0,0.0,-2.626900677751388,1.0,0.03305175022957305,3.19803457597626e-05
May_2023_PEPE_Crisis,0.2,0.3,36,1003.3345140406905,0.18270730501806523,-3.3345140406903995,0.18270730501806523,0.0,100.0,-1.7005750006801463,3.567879523149827,0.00018003547671585897,0.0014588440546712375,8.103092130967378,1.8459760076874613e-05,0.004545671967120699,4.858346389109631e-05,0.31297989069768983,0,7.596920952478252,1.0033345140406904,0.0,0,0.0,-3.13486449754497,1.0,0.03411280690656056,2.4753763685126738e-06
Recent_Low_Fees,0.2,0.3,36,1003.5292076952989,0.14485808504559972,-3.529207695298867,0.14485808504559977,0.0,100.0,-1.784131985258,3.5473362962510464,0.00018000889416929734,0.0014586286429756604,8.10309207057196,1.845703432617158e-05,0.00454500075749996,4.857629006767076e-05,0.3130369000766847,0,6243.386016061958,1.0035292076952989,0.0,0,0.0,-3.5455132781897647,1.0,0.03404636607338278,1.8619530380844125e-08
July_2022_Spike,0.2,0.3,72,1003.2532991934978,0.1457234323655113,-3.25329919349779,0.1457234323655113,0.0,100.0,-1.5009201535016246,3.308390327739062,0.000189484868524047,0.0014979531584436985,7.905397249456874,2.0399725675452504e-05,0.005023383876804798,5.168703364419643e-05,0.2995964639156352,0,38.700160645057444,1.0032532991934977,0.0,0,0.0,-3.233538296618184,1.0,0.03706505034890102,1.5004996095998576e-05
May_2022_UST_Crash,0.2,0.3,72,1003.2991820405921,0.20522211883527738,-3.299182040592107,0.20522211883527744,0.0,100.0,-1.2933985635285126,3.524807998003439,0.00019816804705929207,0.0015365064152328331,7.753552795386377,2.21789154004729e-05,0.005461505110425062,5.4582789909365545e-05,0.2950301433405129,0,7.790454542085465,1.003299182040592,0.0,0,0.0,-3.102783054259885,1.0,0.03858955260820565,6.252695863251634e-06
May_2023_PEPE_Crisis,0.2,0.3,72,1003.1697693870528,0.16996853338559476,-3.1697693870526904,0.16996853338559473,0.0,100.0,-1.780960403569452,3.4008018407245117,0.00018003547671585897,0.0014588440546712375,8.103092130967378,1.8459760076874613e-05,0.004545671967120699,4.858346389109631e-05,0.31297989069768983,0,7.244027156301775,1.003169769387053,0.0,0,0.0,-2.9797599124648517,1.0,0.03411280690656056,5.134626910397298e-05
Recent_Low_Fees,0.2,0.3,72,1003.5256103031804,0.1427394791378269,-3.5256103031803514,0.1427394791378269,0.0,100.0,-1.812523904417958,3.543665674059639,0.00018000889416929734,0.0014586286429756604,8.10309207057196,1.845703432617158e-05,0.00454500075749996,4.857629006767076e-05,0.3130369000766847,0,6236.929322409287,1.0035256103031804,0.0,0,0.0,-3.5419296292972944,1.0,0.03404636607338278,1.491368604357249e-07
July_2022_Spike,0.2,0.3,144,1004.7845614473107,0.2699508737738371,-4.784561447310664,0.26995087377383714,0.0,100.0,-1.6840871202584822,4.856260722769775,0.0002507914109864794,0.001705664568371547,6.801128322785753,4.809781493436819e-05,0.0084817437750008,7.331675384370115e-05,0.22100072756664035,0,56.785144802554306,1.0047845614473108,0.0,0,0.0,-4.7828117304230435,1.0,0.05806656766322928,1.8219009821893987e-06
May_2022_UST_Crash,0.2,0.3,144,1004.7592291903723,0.26405661256869967,-4.759229190372296,0.26405661256869967,0.0,100.0,-2.023270639993484,4.994842617735344,0.00023580538511794349,0.0016528162303208046,7.009238696962372,3.8611600301697376e-05,0.007796791737014564,6.796294946818812e-05,0.24292740279391623,0,11.020668928270807,1.0047592291903722,0.0,0,0.0,-4.573592100275704,1.0,0.05141157066751088,5.205504128281239e-05
May_2023_PEPE_Crisis,0.2,0.3,144,1004.6486888538223,0.28419787881600217,-4.648688853822286,0.28419787881600217,0.0,100.0,-1.7349636730533575,4.899922368985131,0.00025080731259862984,0.0017074512088159357,6.807820677654609,4.603446054712436e-05,0.008626144178101645,7.343559530520635e-05,0.22115925865400943,0,10.413628122652199,1.0046486888538222,0.0,0,0.0,-4.4681391012404506,1.0,0.05816939212827989,3.7597681683728712e-06
Recent_Low_Fees,0.2,0.3,144,1004.819342722293,0.2660545533301264,-4.819342722292942,0.2660545533301264,0.0,100.0,-1.7767930309939857,4.8548031448434585,0.00024840932384228426,0.0016953407599842156,6.824787144707145,4.662724759814772e-05,0.008388076882052483,7.249863727875265e-05,0.2227492179250029,0,8544.409829198814,1.004819342722293,0.0,0,0.0,-4.850707411176671,1.0,0.05731473710663001,3.1951598385034556e-05
July_2022_Spike,0.2,0.3,288,1006.6219524739145,0.48645001414464056,-6.621952473914366,0.4864500141446406,0.0,100.0,-1.6134011587404302,6.732625923290811,0.0003538512576970037,0.0019903388878866803,5.624789638563249,0.0002570577260899363,0.011366293935728985,0.00011290983320666406,0.13029277490279223,0,78.69002201920529,1.0066219524739144,0.0,0,0.0,-6.655419365957465,1.0,0.09429043380009922,0.00030754350805120155
May_2022_UST_Crash,0.2,0.3,288,1006.6077871659568,0.49270848535243983,-6.607787165956841,0.4927084853524399,0.0,100.0,-1.6566005842515779,6.879632086027641,0.00034974276564165885,0.00198214066181903,5.667424337376863,0.00023830622352875858,0.0113239220181274,0.00011126924508288451,0.14121018958345422,0,15.17999927213235,1.0066077871659567,0.0,0,0.0,-6.4674520549357455,1.0,0.08999509547794314,2.834076027890447e-05
May_2023_PEPE_Crisis,0.2,0.3,288,1006.5004937966859,0.4935466306109864,-6.500493796685943,0.4935466306109865,0.0,100.0,-1.6822262634261733,6.783854879042337,0.00035639003572731753,0.001999501505038524,5.610430440228105,0.0002563378424621268,0.011519810284219181,0.0001140539107972357,0.12893380627481688,0,14.416108773907107,1.006500493796686,0.0,0,0.0,-6.362693501336707,1.0,0.0952961709820434,8.963137928381755e-07
Recent_Low_Fees,0.2,0.3,288,1006.8161672863577,0.48100944284998615,-6.816167286357734,0.48100944284998615,0.0,100.0,-1.9700896962290244,6.890971398671695,0.00034624311800684424,0.001962957575103615,5.669304234560448,0.00023198461201017747,0.011161882401737926,0.0001101304790337955,0.13373941614641427,0,12127.869313548643,1.0068161672863576,0.0,0,0.0,-6.868117121145838,1.0,0.09187183118625684,1.4726416468002396e-06
July_2022_Spike,0.2,0.3,576,1009.4298013657025,0.8293415605243297,-9.429801365702483,0.8293415605243297,0.0,100.0,-1.8996186277383913,9.613181157536019,0.00045152082605419273,0.002212607622957584,4.900344558397006,0.001453026091014153,0.012695774930857447,0.00015200940466866136,0.07531210274043687,0,112.32643643905688,1.0094298013657024,0.0,0,0.0,-9.469733105058415,1.0,0.12598281145140963,2.684158751354277e-05
May_2022_UST_Crash,0.2,0.3,576,1009.0779919671585,0.7968407103068214,-9.077991967158349,0.7968407103068214,0.0,100.0,-1.9085005123776,9.419203778708948,0.00045713508989578814,0.0022227296716190643,4.862303771355146,0.001585210906247167,0.012753678449064712,0.00015412003331871,0.08103940412630783,0,20.75989562634039,1.0090779919671584,0.0,0,0.0,-8.997246918741729,1.0,0.1236519696661732,9.425347622759885e-07
May_2023_PEPE_Crisis,0.2,0.3,576,1008.8624627351766,0.7544657818539189,-8.862462735176518,0.7544657818539188,0.0,100.0,-2.045581688080347,9.204406865788314,0.0004603653589379092,0.0022226632579106873,4.8280419339945695,0.0017141363121315183,0.012741600304953015,0.00015530688938884658,0.07020806684188008,0,19.53501615648868,1.0088624627351765,0.0,0,0.0,-8.773467330552581,1.0,0.12883421950671267,8.306983240842542e-06
Recent_Low_Fees,0.2,0.3,576,1008.9172784086305,0.8029480228810508,-8.917278408630473,0.8029480228810508,0.0,100.0,-1.904765479804837,9.06432775702433,0.000467281548653737,0.0022432314417226078,4.8005992279932235,0.001765840273622291,0.012969456924188912,0.00015813054675769292,0.0682487433190283,0,15952.788236603215,1.0089172784086304,0.0,0,0.0,-8.860162845191242,1.0,0.13064712074878712,4.0803027053736335e-06
July_2022_Spike,0.2,0.5,6,1003.9051056590749,0.14664746055439576,-3.9051056590749984,0.14664746055439576,0.0,100.0,-2.0757926573111263,3.959676700483442,0.00018001499483299069,0.0014586780797106735,8.103092084434218,1.845765988280561e-05,0.00454515479933167,4.857793642360064e-05,0.3130533250190647,0,46.300501358558115,1.0039051056590749,0.0,0,0.0,-3.8846315593070755,1.0,0.03405257085543705,5.8413997678744906e-06
May_2022_UST_Crash,0.2,0.5,6,1003.1787325598165,0.17874747830842688,-3.178732559816431,0.17874747830842688,0.0,100.0,-1.6847144197938633,3.400240183994356,0.00018003002932031676,0.0014587999116954125,8.103092118592373,1.8459201505776296e-05,0.00454553442031767,4.85819937781539e-05,0.3188255699336554,0,7.516631722375385,1.0031787325598165,0.0,0,0.0,-2.9781037439737474,1.0,0.03305175022957305,1.8679093254832762e-05
May_2023_PEPE_Crisis,0.2,0.5,6,1002.9148339450691,0.17043358451893,-2.9148339450690885,0.17043358451893,0.0,100.0,-1.5077615332228334,3.1460897926201596,0.00018003547671585897,0.0014588440546712375,8.103092130967378,1.8459760076874613e-05,0.004545671967120699,4.858346389109631e-05,0.31297989069768983,0,6.7060821268525705,1.002914833945069,0.0,0,0.0,-2.7152508492602294,1.0,0.03411280690656056,3.1344212504583793e-06
Recent_Low_Fees,0.2,0.5,6,1003.6027909483591,0.14226969956249852,-3.6027909483591896,0.14226969956249852,0.0,100.0,-1.8519369490617237,3.6205425705417156,0.00018000889416929734,0.0014586286429756604,8.10309207057196,1.845703432617158e-05,0.00454500075749996,4.857629006767076e-05,0.3130369000766847,0,6372.230017281608,1.0036027909483591,0.0,0,0.0,-3.6186426816703543,1.0,0.03404636607338278,1.1109055862634765e-07
July_2022_Spike,0.2,0.5,12,1003.6565782212683,0.14236273783014783,-3.656578221268362,0.14236273783014783,0.0,100.0,-1.9328709822442534,3.7111759577226167,0.00018001499483299069,0.0014586780797106735,8.103092084434218,1.845765988280561e-05,0.00454515479933167,4.857793642360064e-05,0.3130533250190647,0,43.39871462659912,1.0036565782212683,0.0,0,0.0,-3.636046417286269,1.0,0.03405257085543705,2.046387404525566e-06
May_2022_UST_Crash,0.2,0.5,12,1003.2691466170542,0.18475990030317355,-3.269146617054214,0.18475990030317355,0.0,100.0,-1.639532111075141,3.4914707783531185,0.00018003002932031676,0.0014587999116954125,8.103092118592373,1.8459201505776296e-05,0.00454553442031767,4.85819937781539e-05,0.3188255699336554,0,7.716834690222277,1.0032691466170542,0.0,0,0.0,-3.069262019043009,1.0,0.03305175022957305,3.6952522821449924e-07
